,index,countries_involved,value,Trade Flow_x,value_x,Trade Flow_y,value_y,headlines,url,query_term,published_on,body,true_headline,headlines_pos_tagged,body_pos_tagged,event_tag,direction_tag,effect_tag,mean_score
6,2521,United States,1.5456949088242955,Export,0.783528392700809,Import,0.1069717290322463,"['rise', 'fix', 'mortgage', 'rate', 'people', 'fix', 'low']",https://www.todayonline.com/singapore/mortgage-rates-highest-years-inflation-2010701,inflation,2022-10-04,"['property', 'face', 'high', 'house', 'loan', 'close', 'cent', 'go', 'spike', 'number', 'open', 'fix', 'deposit', 'account', 'response', 'today', 'unite', 'overseas', 'bank', 'say', 'impose', 'rate', 'cent', 'year', 'cent', 'year', 'fix', 'rate', 'home', 'loan', 'june', 'cent', 'high', 'mortgage', 'recent', 'economist', 'hak', 'bin', 'regional', 'macro', 'research', 'tell', 'today', 'recently', 'rise', 'drive', 'mortgage', 'high', 'cent', 'mid', 'high', 'level', 'world', 'rise', 'fast', 'central', 'look', 'quell', 'persistently', 'high', 'inflation', 'make', 'money', 'central', 'bank', 't', 'set', 'borrow', 'heavily', 'global', 'especially', 'unite', 'revelation', 'late', 'mortgage', 'rate', 'come', 'slightly', 'week', 'bank', 'bank', 'stop', 'offer', 'home', 'sept', 'lender', 'provide', 'home', 'say', 'bank', 'home', 'accordance', 'rate', 'offer', 'rate', 'cent', 'year', 'fix', 'rate', 'range', 'previously', 'offer', 'mortgage', 'carry', 'fix', 'rate', 'cent', 'addition', 'say', 'support', 'hit', 'inflation', 'house', 'development', 'board', 'home', 'package', 'bank', 'new', 'public', 'house', 'flat', 'earn', 'monthly', 'apply', 'loan', 'price', 'cent', 'central', 'provident', 'fund', 'ordinary', 'account', 'rate', 'cent', 'rate', 'similar', 'current', 'concessionary', 'bank', 'likewise', 'tell', 'today', 'raise', 'cent', 'year', 'previous', 'cent', 'offer', 'loan', 'cent', 'head', 'consumer', 'say', 'bank', 'increase', 'number', 'seek', 'stability', 'home', 'loan', 'time', 'look', 'short', 'period', 'home', 'loan', 'enjoy', 'great', 'give', 'trend', 'market', 'decide', 'relaunch', 'package', 'package', 'albeit', 'high', 'rate', 'current', 'environment', 'say', 'strike', 'balance', 'offer', 'stability', 'give', 'room', 'sell', 'property', 'review', 'home', 'opportunity', 'need', 'standard', 'offer', 'float', 'rate', 'home', 'loan', 'package', 'peg', 'overnight', 'rate', 'average', 'head', 'group', 'personal', 'finance', 'tan', 'say', 'bank', 'continuously', 'market', 'ensure', 'home', 'loan', 'remain', 'property', 'significant', 'milestone', 'commitment', 'tan', 'say', 'strongly', 'speak', 'early', 'say', 'good', 'understand', 'affect', 'home', 'mitigate', 'adverse', 'risk', 'select', 'loan', 'package', 'best', 'high', 'borrow', 'tend', 'offer', 'good', 'na', 'head', 'say', 'bank', 'see', 'demand', 'time', 'na', 'say', 'demand', 'cent', 'high', 'average', 'august', 'average', 'precede', 'offer', 'promotional', 'rate', 'cent', 'year', 'month', 'time', 'bank', 'offer', 'promotional', 'time', 'deposit', 'rate', 'cent', 'year', 'package', 'sept', 'na', 'say', 'grow', 'close', 'cent', 'period', 'tan', 'see', 'similar', 'trend', 'fix', 'deposit', 'volume', 'growth', 'triple', 'august', 'yearn', 'give', 'persistent', 'rate', 'climate', 'decide', 'increase', 'promotional', 'fix', 'deposit', 'present', 'safe', 'hedge', 'inflation', 'volatility', 'say', 'end', 'tan', 'say', 'bank', 'month', 'fix', 'deposit', 'feature', 'cent', 'rate', 'year', 'na', 'say', 'saw', 'exponential', 'increase', 'fix', 'deposit', 'past', 'current', 'save', 'account', 'saw', 'increase', 'time', 'similarly', 'say', 'positive', 'response', 'various', 'fix', 'deposit', 'promotion', 'do', 'provide', 'illustrate', 'bank', 'say', 'roll', 'late', 'fix', 'deposit', 'promotion', 'various', 'time', 'high', 'cent', 'year']","Rising interest rates: Up to 3.85% for fixed mortgage rate in Singapore; more people placing fixed deposits
By LOW YOUJIN
 ","[('rise', 'NN'), ('fix', 'JJ'), ('mortgage', 'NN'), ('rate', 'NN'), ('people', 'NNS'), ('fix', 'VBP'), ('low', 'JJ')]","[('property', 'NN'), ('face', 'NN'), ('high', 'JJ'), ('house', 'NN'), ('loan', 'NN'), ('close', 'JJ'), ('cent', 'NN'), ('go', 'VBP'), ('spike', 'JJ'), ('number', 'NN'), ('open', 'JJ'), ('fix', 'JJ'), ('deposit', 'NN'), ('account', 'NN'), ('response', 'NN'), ('today', 'NN'), ('unite', 'JJ'), ('overseas', 'JJ'), ('bank', 'NN'), ('say', 'VBP'), ('impose', 'JJ'), ('rate', 'NN'), ('cent', 'NN'), ('year', 'NN'), ('cent', 'NN'), ('year', 'NN'), ('fix', 'NN'), ('rate', 'NN'), ('home', 'NN'), ('loan', 'NN'), ('june', 'NN'), ('cent', 'NN'), ('high', 'JJ'), ('mortgage', 'NN'), ('recent', 'JJ'), ('economist', 'NN'), ('hak', 'NN'), ('bin', 'VBD'), ('regional', 'JJ'), ('macro', 'NN'), ('research', 'NN'), ('tell', 'NN'), ('today', 'NN'), ('recently', 'RB'), ('rise', 'VB'), ('drive', 'JJ'), ('mortgage', 'NN'), ('high', 'JJ'), ('cent', 'NN'), ('mid', 'RB'), ('high', 'JJ'), ('level', 'NN'), ('world', 'NN'), ('rise', 'NN'), ('fast', 'JJ'), ('central', 'JJ'), ('look', 'NN'), ('quell', 'VBP'), ('persistently', 'RB'), ('high', 'JJ'), ('inflation', 'NN'), ('make', 'VBP'), ('money', 'NN'), ('central', 'JJ'), ('bank', 'NN'), ('t', 'NN'), ('set', 'VBN'), ('borrow', 'VBP'), ('heavily', 'RB'), ('global', 'JJ'), ('especially', 'RB'), ('unite', 'JJ'), ('revelation', 'NN'), ('late', 'JJ'), ('mortgage', 'NN'), ('rate', 'NN'), ('come', 'VBN'), ('slightly', 'RB'), ('week', 'NN'), ('bank', 'NN'), ('bank', 'NN'), ('stop', 'NN'), ('offer', 'NN'), ('home', 'NN'), ('sept', 'NN'), ('lender', 'NN'), ('provide', 'VBP'), ('home', 'NN'), ('say', 'VBP'), ('bank', 'NN'), ('home', 'NN'), ('accordance', 'NN'), ('rate', 'NN'), ('offer', 'NN'), ('rate', 'NN'), ('cent', 'NN'), ('year', 'NN'), ('fix', 'NN'), ('rate', 'NN'), ('range', 'NN'), ('previously', 'RB'), ('offer', 'VBP'), ('mortgage', 'NN'), ('carry', 'JJ'), ('fix', 'JJ'), ('rate', 'NN'), ('cent', 'NN'), ('addition', 'NN'), ('say', 'VBP'), ('support', 'NN'), ('hit', 'VBD'), ('inflation', 'NN'), ('house', 'NN'), ('development', 'NN'), ('board', 'NN'), ('home', 'NN'), ('package', 'NN'), ('bank', 'NN'), ('new', 'JJ'), ('public', 'JJ'), ('house', 'NN'), ('flat', 'JJ'), ('earn', 'VBP'), ('monthly', 'JJ'), ('apply', 'NN'), ('loan', 'NN'), ('price', 'NN'), ('cent', 'JJ'), ('central', 'JJ'), ('provident', 'NN'), ('fund', 'NN'), ('ordinary', 'JJ'), ('account', 'NN'), ('rate', 'NN'), ('cent', 'NN'), ('rate', 'NN'), ('similar', 'JJ'), ('current', 'JJ'), ('concessionary', 'JJ'), ('bank', 'NN'), ('likewise', 'NN'), ('tell', 'NN'), ('today', 'NN'), ('raise', 'VB'), ('cent', 'JJ'), ('year', 'NN'), ('previous', 'JJ'), ('cent', 'NN'), ('offer', 'NN'), ('loan', 'NN'), ('cent', 'NN'), ('head', 'NN'), ('consumer', 'NN'), ('say', 'VBP'), ('bank', 'NN'), ('increase', 'NN'), ('number', 'NN'), ('seek', 'JJ'), ('stability', 'NN'), ('home', 'NN'), ('loan', 'NN'), ('time', 'NN'), ('look', 'VB'), ('short', 'JJ'), ('period', 'NN'), ('home', 'NN'), ('loan', 'NN'), ('enjoy', 'VBP'), ('great', 'JJ'), ('give', 'JJ'), ('trend', 'NN'), ('market', 'NN'), ('decide', 'VBP'), ('relaunch', 'JJ'), ('package', 'NN'), ('package', 'NN'), ('albeit', 'RB'), ('high', 'JJ'), ('rate', 'NN'), ('current', 'JJ'), ('environment', 'NN'), ('say', 'VBP'), ('strike', 'NN'), ('balance', 'NN'), ('offer', 'NN'), ('stability', 'NN'), ('give', 'VBP'), ('room', 'NN'), ('sell', 'NN'), ('property', 'NN'), ('review', 'NN'), ('home', 'NN'), ('opportunity', 'NN'), ('need', 'VBP'), ('standard', 'NN'), ('offer', 'VBP'), ('float', 'NN'), ('rate', 'NN'), ('home', 'NN'), ('loan', 'NN'), ('package', 'NN'), ('peg', 'JJ'), ('overnight', 'JJ'), ('rate', 'NN'), ('average', 'JJ'), ('head', 'NN'), ('group', 'NN'), ('personal', 'JJ'), ('finance', 'NN'), ('tan', 'NNS'), ('say', 'VBP'), ('bank', 'NN'), ('continuously', 'RB'), ('market', 'NN'), ('ensure', 'VB'), ('home', 'NN'), ('loan', 'NN'), ('remain', 'VBP'), ('property', 'NN'), ('significant', 'JJ'), ('milestone', 'NN'), ('commitment', 'NN'), ('tan', 'NNS'), ('say', 'VBP'), ('strongly', 'RB'), ('speak', 'JJ'), ('early', 'JJ'), ('say', 'VBP'), ('good', 'JJ'), ('understand', 'NN'), ('affect', 'VBP'), ('home', 'NN'), ('mitigate', 'NN'), ('adverse', 'JJ'), ('risk', 'NN'), ('select', 'NN'), ('loan', 'NN'), ('package', 'NN'), ('best', 'RB'), ('high', 'JJ'), ('borrow', 'NN'), ('tend', 'VBP'), ('offer', 'NN'), ('good', 'JJ'), ('na', 'JJ'), ('head', 'NN'), ('say', 'VBP'), ('bank', 'NN'), ('see', 'VBP'), ('demand', 'NN'), ('time', 'NN'), ('na', 'NNS'), ('say', 'VBP'), ('demand', 'NN'), ('cent', 'NN'), ('high', 'JJ'), ('average', 'JJ'), ('august', 'JJ'), ('average', 'NN'), ('precede', 'NN'), ('offer', 'VBP'), ('promotional', 'JJ'), ('rate', 'NN'), ('cent', 'NN'), ('year', 'NN'), ('month', 'NN'), ('time', 'NN'), ('bank', 'NN'), ('offer', 'VBP'), ('promotional', 'JJ'), ('time', 'NN'), ('deposit', 'NN'), ('rate', 'NN'), ('cent', 'NN'), ('year', 'NN'), ('package', 'NN'), ('sept', 'VBD'), ('na', 'NNS'), ('say', 'VBP'), ('grow', 'VBP'), ('close', 'JJ'), ('cent', 'NN'), ('period', 'NN'), ('tan', 'IN'), ('see', 'NN'), ('similar', 'JJ'), ('trend', 'NN'), ('fix', 'JJ'), ('deposit', 'NN'), ('volume', 'NN'), ('growth', 'NN'), ('triple', 'JJ'), ('august', 'NN'), ('yearn', 'NN'), ('give', 'JJ'), ('persistent', 'NN'), ('rate', 'NN'), ('climate', 'NN'), ('decide', 'IN'), ('increase', 'NN'), ('promotional', 'JJ'), ('fix', 'JJ'), ('deposit', 'NN'), ('present', 'JJ'), ('safe', 'JJ'), ('hedge', 'NN'), ('inflation', 'NN'), ('volatility', 'NN'), ('say', 'VBP'), ('end', 'NN'), ('tan', 'NNS'), ('say', 'VBP'), ('bank', 'NN'), ('month', 'NN'), ('fix', 'JJ'), ('deposit', 'NN'), ('feature', 'NN'), ('cent', 'NN'), ('rate', 'NN'), ('year', 'NN'), ('na', 'IN'), ('say', 'VBP'), ('saw', 'JJ'), ('exponential', 'JJ'), ('increase', 'NN'), ('fix', 'NN'), ('deposit', 'NN'), ('past', 'IN'), ('current', 'JJ'), ('save', 'NN'), ('account', 'NN'), ('saw', 'VBD'), ('increase', 'NN'), ('time', 'NN'), ('similarly', 'RB'), ('say', 'VBP'), ('positive', 'JJ'), ('response', 'NN'), ('various', 'JJ'), ('fix', 'JJ'), ('deposit', 'NN'), ('promotion', 'NN'), ('do', 'VBP'), ('provide', 'VB'), ('illustrate', 'VB'), ('bank', 'NN'), ('say', 'VBP'), ('roll', 'NN'), ('late', 'JJ'), ('fix', 'NNS'), ('deposit', 'NN'), ('promotion', 'NN'), ('various', 'JJ'), ('time', 'NN'), ('high', 'JJ'), ('cent', 'NN'), ('year', 'NN')]",inflation,"{'quell', 'saw', 'grow', 'tend', 'affect', 'fix', 'earn', 'raise', 'sept', 'illustrate', 'bin', 'enjoy', 'remain', 'rise', 'hit', 'decide', 'do', 'borrow', 'go', 'provide', 'offer'}","{'early', 'high', 'close', 'saw', 'great', 'adverse', 'carry', 'peg', 'new', 'public', 'previous', 'short', 'fix', 'flat', 'low', 'various', 'average', 'na', 'relaunch', 'ordinary', 'personal', 'impose', 'central', 'open', 'safe', 'triple', 'unite', 'monthly', 'promotional', 'recent', 'current', 'speak', 'overseas', 'drive', 'global', 'regional', 'significant', 'august', 'positive', 'fast', 'exponential', 'good', 'seek', 'overnight', 'present', 'concessionary', 'similar', 'spike'}",0.8120650101857835
32,880,United States,1.5456949088242955,Export,0.783528392700809,Import,0.1069717290322463,"['rapper', 'sneer', 'use', 'monetary', 'policy', 'seah']",https://prod-www.todayonline.com/singapore/not-rappers-name-what-sneer-and-how-it-used-monetary-policy,export prices,2019-04-12,"['monetary', 'authority', 'ma', 'say', 'leave', 'monetary', 'policy', 'unchanged', 'economy', 'slow', 'mild', 'unfamiliar', 'economic', 'jargon', 'announcement', 'impenetrable', 'ma', 'maintain', 'current', 'rate', 'appreciation', 'sneer', 'policy', 'band', 'change', 'width', 'level', 'today', 'really', 'dollar', 'nominal', 'effective', 'exchange', 'rate', 'exchange', 'rate', 'basket', 'country', 'major', 'trade', 'central', 'use', 'monetary', 'policy', 'tool', 'high', 'low', 'depend', 'economic', 'growth', 'outlook', 'doe', 'instead', 'ma', 'currency', 'exchange', 'rate', 'ensure', 'good', 'remain', 'small', 'open', 'economy', 'gross', 'good', 'cent', 'gross', 'domestic', 'product', 'dollar', 'spend', 'domestically', 'exchange', 'rate', 'influence', 'inflation', 'rate', 'effective', 'tool', 'price', 'sneer', 'directly', 'indirectly', 'wide', 'range', 'economy', 'import', 'export', 'wage', 'consumer', 'output', 'use', 'monetary', 'policy', 'strength', 'dollar', 'basket', 'ma', 'doe', 'disclose', 'policy', 'band', 'picture', 'parallel', 'gently', 'slop', 'upwards', 'policy', 'appreciate', 'depreciate', 'basket', 'long', 'stay', 'band', 'ma', 'ensure', 'value', 'outside', 'band', 'ma', 'buy', 'sell', 'currency', 'monetary', 'policy', 'review', 'ma', 'make', 'band', 'slope', 'width', 'slope', 'ma', 'sharpen', 'band', 'slope', 'make', 'parallel', 'upwards', 'steep', 'angle', 'allow', 'appreciate', 'typically', 'inflation', 'high', 'make', 'relatively', 'ensure', 'sudden', 'spike', 'good', 'conversely', 'inflation', 'low', 'negative', 'ma', 'reduce', 'slope', 'band', 'make', 'appreciate', 'unite', 'investment', 'bank', 'global', 'financial', 'crisis', 'follow', 'month', 'ma', 'slope', 'band', 'altogether', 'effectively', 'appreciate', 'policy', 'band', 'mild', 'upward', 'trajectory', 'pave', 'way', 'modest', 'gradual', 'appreciation', 'significant', 'adjustment', 'monetary', 'policy', 'involve', 'fully', 'shift', 'band', 'upwards', 'monetary', 'policy', 'speak', 'say', 'happen', 'event', 'outlook', 'growth', 'inflation', 'abruptly', 'rapidly', 'fundamentally', 'new', 'path', 'example', 'band', 'financial', 'crisis', 'trigger', 'economic', 'recession', 'sharp', 'fall', 'inflation', 'band', 'ma', 'effectively', 'economy', 'tough', 'time', 'foreign', 'make', 'competitive', 'global', 'ma', 'band', 'positive', 'slope', 'simultaneously', 'upwards', 'follow', 'strong', 'rebound', 'economic', 'growth', 'recovery', 'width', 'ma', 'adjust', 'width', 'policy', 'band', 'far', 'apart', 'parallel', 'band', 'financial', 'great', 'volatility', 'uncertainty', 'outlook', 'economic', 'growth', 'inflation', 'ma', 'situation', 'persist', 'band', 'room', 'period', 'uncertainty', 'ma', 'say', 'band', 'appreciate', 'high', 'depreciate', 'low', 'usually', 'case', 'flexibility', 'manage', 'exchange', 'example', 'sept', 'terrorist', 'unite', 'lead', 'massive', 'volatility', 'financial', 'late', 'policy', 'read', 'ma', 'maintain', 'current', 'rate', 'appreciation', 'sneer', 'policy', 'band', 'change', 'width', 'level', 'basically', 'ma', 'make', 'slope', 'width', 'come', 'ma', 'year', 'time', 'increase', 'slightly', 'slope', 'policy', 'time', 'do', 'economy', 'expand', 'steadily', 'core', 'inflation', 'slope', 'appreciate', 'monetary', 'policy', 'ease', 'pressure', 'rise', 'good', 'relatively', 'ma', 'say', 'economic', 'growth', 'despite', 'pickup', 'labour', 'inflationary', 'mild', 'remain', 'ma', 'keep', 'previous', 'stance', 'mild', 'appreciation']","Not a rapper's name: What is the S$NEER and how is it used in monetary policy?
By SHERLYN SEAH
 ","[('rapper', 'NN'), ('sneer', 'NN'), ('use', 'IN'), ('monetary', 'JJ'), ('policy', 'NN'), ('seah', 'NN')]","[('monetary', 'JJ'), ('authority', 'NN'), ('ma', 'NNS'), ('say', 'VBP'), ('leave', 'VBP'), ('monetary', 'JJ'), ('policy', 'NN'), ('unchanged', 'JJ'), ('economy', 'NN'), ('slow', 'JJ'), ('mild', 'NN'), ('unfamiliar', 'JJ'), ('economic', 'JJ'), ('jargon', 'NN'), ('announcement', 'NN'), ('impenetrable', 'JJ'), ('ma', 'NN'), ('maintain', 'VBP'), ('current', 'JJ'), ('rate', 'NN'), ('appreciation', 'NN'), ('sneer', 'NN'), ('policy', 'NN'), ('band', 'NN'), ('change', 'NN'), ('width', 'VBD'), ('level', 'NN'), ('today', 'NN'), ('really', 'RB'), ('dollar', 'NN'), ('nominal', 'JJ'), ('effective', 'JJ'), ('exchange', 'NN'), ('rate', 'NN'), ('exchange', 'NN'), ('rate', 'NN'), ('basket', 'NN'), ('country', 'NN'), ('major', 'JJ'), ('trade', 'NN'), ('central', 'JJ'), ('use', 'NN'), ('monetary', 'JJ'), ('policy', 'NN'), ('tool', 'NN'), ('high', 'JJ'), ('low', 'JJ'), ('depend', 'VBP'), ('economic', 'JJ'), ('growth', 'NN'), ('outlook', 'NN'), ('doe', 'NN'), ('instead', 'RB'), ('ma', 'NNP'), ('currency', 'NN'), ('exchange', 'NN'), ('rate', 'NN'), ('ensure', 'VB'), ('good', 'JJ'), ('remain', 'VB'), ('small', 'JJ'), ('open', 'JJ'), ('economy', 'NN'), ('gross', 'JJ'), ('good', 'JJ'), ('cent', 'NN'), ('gross', 'JJ'), ('domestic', 'JJ'), ('product', 'NN'), ('dollar', 'NN'), ('spend', 'VBP'), ('domestically', 'RB'), ('exchange', 'NN'), ('rate', 'NN'), ('influence', 'NN'), ('inflation', 'NN'), ('rate', 'NN'), ('effective', 'JJ'), ('tool', 'NN'), ('price', 'NN'), ('sneer', 'NN'), ('directly', 'RB'), ('indirectly', 'RB'), ('wide', 'JJ'), ('range', 'NN'), ('economy', 'NN'), ('import', 'NN'), ('export', 'NN'), ('wage', 'NN'), ('consumer', 'NN'), ('output', 'NN'), ('use', 'IN'), ('monetary', 'JJ'), ('policy', 'NN'), ('strength', 'NN'), ('dollar', 'NN'), ('basket', 'NN'), ('ma', 'VBD'), ('doe', 'JJ'), ('disclose', 'VB'), ('policy', 'NN'), ('band', 'NN'), ('picture', 'NN'), ('parallel', 'VBZ'), ('gently', 'RB'), ('slop', 'JJ'), ('upwards', 'NNS'), ('policy', 'NN'), ('appreciate', 'VBP'), ('depreciate', 'NN'), ('basket', 'NN'), ('long', 'RB'), ('stay', 'JJ'), ('band', 'RB'), ('ma', 'JJ'), ('ensure', 'VB'), ('value', 'NN'), ('outside', 'IN'), ('band', 'NN'), ('ma', 'NN'), ('buy', 'VBP'), ('sell', 'JJ'), ('currency', 'NN'), ('monetary', 'JJ'), ('policy', 'NN'), ('review', 'NN'), ('ma', 'NNS'), ('make', 'VBP'), ('band', 'NN'), ('slope', 'NN'), ('width', 'IN'), ('slope', 'NN'), ('ma', 'NN'), ('sharpen', 'JJ'), ('band', 'NN'), ('slope', 'NN'), ('make', 'VBP'), ('parallel', 'JJ'), ('upwards', 'NNS'), ('steep', 'JJ'), ('angle', 'VBP'), ('allow', 'JJ'), ('appreciate', 'NN'), ('typically', 'RB'), ('inflation', 'NN'), ('high', 'JJ'), ('make', 'VBP'), ('relatively', 'RB'), ('ensure', 'VB'), ('sudden', 'JJ'), ('spike', 'NN'), ('good', 'JJ'), ('conversely', 'RB'), ('inflation', 'NN'), ('low', 'JJ'), ('negative', 'JJ'), ('ma', 'NN'), ('reduce', 'VB'), ('slope', 'NN'), ('band', 'NN'), ('make', 'VBP'), ('appreciate', 'NN'), ('unite', 'JJ'), ('investment', 'NN'), ('bank', 'NN'), ('global', 'JJ'), ('financial', 'JJ'), ('crisis', 'NN'), ('follow', 'VB'), ('month', 'NN'), ('ma', 'IN'), ('slope', 'NN'), ('band', 'NN'), ('altogether', 'RB'), ('effectively', 'RB'), ('appreciate', 'JJ'), ('policy', 'NN'), ('band', 'NN'), ('mild', 'FW'), ('upward', 'JJ'), ('trajectory', 'NN'), ('pave', 'VBP'), ('way', 'NN'), ('modest', 'JJ'), ('gradual', 'JJ'), ('appreciation', 'NN'), ('significant', 'JJ'), ('adjustment', 'JJ'), ('monetary', 'JJ'), ('policy', 'NN'), ('involve', 'VBP'), ('fully', 'RB'), ('shift', 'JJ'), ('band', 'NN'), ('upwards', 'NNS'), ('monetary', 'JJ'), ('policy', 'NN'), ('speak', 'NNS'), ('say', 'VBP'), ('happen', 'JJ'), ('event', 'NN'), ('outlook', 'NN'), ('growth', 'NN'), ('inflation', 'NN'), ('abruptly', 'RB'), ('rapidly', 'RB'), ('fundamentally', 'RB'), ('new', 'JJ'), ('path', 'NN'), ('example', 'NN'), ('band', 'VBP'), ('financial', 'JJ'), ('crisis', 'NN'), ('trigger', 'NN'), ('economic', 'JJ'), ('recession', 'NN'), ('sharp', 'JJ'), ('fall', 'NN'), ('inflation', 'NN'), ('band', 'NN'), ('ma', 'VB'), ('effectively', 'RB'), ('economy', 'NN'), ('tough', 'JJ'), ('time', 'NN'), ('foreign', 'JJ'), ('make', 'VBP'), ('competitive', 'JJ'), ('global', 'JJ'), ('ma', 'NN'), ('band', 'NN'), ('positive', 'JJ'), ('slope', 'NN'), ('simultaneously', 'RB'), ('upwards', 'NNS'), ('follow', 'VBP'), ('strong', 'JJ'), ('rebound', 'NN'), ('economic', 'JJ'), ('growth', 'NN'), ('recovery', 'NN'), ('width', 'NN'), ('ma', 'NN'), ('adjust', 'VBP'), ('width', 'NN'), ('policy', 'NN'), ('band', 'NN'), ('far', 'RB'), ('apart', 'RB'), ('parallel', 'JJ'), ('band', 'NN'), ('financial', 'JJ'), ('great', 'JJ'), ('volatility', 'NN'), ('uncertainty', 'NN'), ('outlook', 'NN'), ('economic', 'JJ'), ('growth', 'NN'), ('inflation', 'NN'), ('ma', 'FW'), ('situation', 'NN'), ('persist', 'NN'), ('band', 'NN'), ('room', 'NN'), ('period', 'NN'), ('uncertainty', 'NN'), ('ma', 'NNS'), ('say', 'VBP'), ('band', 'NN'), ('appreciate', 'RB'), ('high', 'JJ'), ('depreciate', 'NN'), ('low', 'JJ'), ('usually', 'RB'), ('case', 'NN'), ('flexibility', 'NN'), ('manage', 'NN'), ('exchange', 'NN'), ('example', 'NN'), ('sept', 'JJ'), ('terrorist', 'JJ'), ('unite', 'JJ'), ('lead', 'JJ'), ('massive', 'NN'), ('volatility', 'NN'), ('financial', 'JJ'), ('late', 'JJ'), ('policy', 'NN'), ('read', 'VBN'), ('ma', 'RB'), ('maintain', 'JJ'), ('current', 'JJ'), ('rate', 'NN'), ('appreciation', 'NN'), ('sneer', 'NN'), ('policy', 'NN'), ('band', 'NN'), ('change', 'NN'), ('width', 'VBD'), ('level', 'NN'), ('basically', 'RB'), ('ma', 'JJ'), ('make', 'VBP'), ('slope', 'NN'), ('width', 'NN'), ('come', 'VBP'), ('ma', 'CD'), ('year', 'NN'), ('time', 'NN'), ('increase', 'NN'), ('slightly', 'RB'), ('slope', 'JJ'), ('policy', 'NN'), ('time', 'NN'), ('do', 'VB'), ('economy', 'NN'), ('expand', 'VB'), ('steadily', 'RB'), ('core', 'NN'), ('inflation', 'NN'), ('slope', 'NN'), ('appreciate', 'VBP'), ('monetary', 'JJ'), ('policy', 'NN'), ('ease', 'NN'), ('pressure', 'NN'), ('rise', 'NN'), ('good', 'JJ'), ('relatively', 'RB'), ('ma', 'VBP'), ('say', 'VBP'), ('economic', 'JJ'), ('growth', 'NN'), ('despite', 'IN'), ('pickup', 'JJ'), ('labour', 'JJ'), ('inflationary', 'JJ'), ('mild', 'NN'), ('remain', 'VBP'), ('ma', 'JJ'), ('keep', 'VBP'), ('previous', 'JJ'), ('stance', 'NN'), ('mild', 'NN'), ('appreciation', 'NN')]",crisis,"{'pave', 'band', 'reduce', 'spend', 'disclose', 'expand', 'depend', 'parallel', 'maintain', 'follow', 'width', 'remain', 'ma', 'angle', 'leave', 'keep', 'involve', 'do', 'appreciate', 'adjust', 'read', 'buy'}","{'high', 'negative', 'lead', 'domestic', 'slop', 'sell', 'great', 'stay', 'sharpen', 'new', 'previous', 'allow', 'sudden', 'modest', 'low', 'gradual', 'foreign', 'strong', 'sept', 'parallel', 'shift', 'maintain', 'central', 'inflationary', 'steep', 'tough', 'unchanged', 'open', 'pickup', 'competitive', 'upward', 'economic', 'major', 'unite', 'happen', 'labour', 'ma', 'impenetrable', 'current', 'effective', 'global', 'significant', 'positive', 'gross', 'slow', 'terrorist', 'monetary', 'good', 'nominal', 'doe', 'financial', 'slope', 'sharp', 'wide', 'small', 'appreciate', 'adjustment', 'unfamiliar'}",0.8120650101857835
