,index,countries_involved,value,Trade Flow_x,value_x,Trade Flow_y,value_y,query_term,headline,published_on,url,body,true_headline,headlines_pos_tagged,body_pos_tagged,event_tag,direction_tag,effect_tag,mean_score
11,930,United States,1.5456949088242955,Export,0.783528392700809,Import,0.1069717290322463,natural disaster,"['trump', 'watch', 'single', 'deadly', 'natural', 'disaster', 'modern']",2018-06-01,https://www.cnn.com/2018/06/01/opinions/trump-single-most-deadly-disaster-puerto-rico-kayyem/index.html,"['dead', 'new', 'estimate', 'death', 'toll', 'year', 'hurricane', 'maria', 'accord', 'university', 'study', 'week', 'slight', 'official', 'number', 'unite', 'base', 'government', 'estimate', 'number', 'suspiciously', 'low', 'island', 'inadequate', 'response', 'federal', 'government', 'important', 'note', 'study', 'figure', 'twice', 'death', 'toll', 'hurricane', 'w', 'bush', 'presidency', 'rest', 'trump', 'boastful', 'claim', 'maria', 'president', 'competitive', 'comparison', 'win', 'best', 'single', 'deadly', 'natural', 'disaster', 'modern', 'watch', 'madden', 'tragic', 'mortality', 'account', 'help', 'good', 'time', 'don', 't', 'accurately', 'ass', 'go', 'wrong', 'response', 'maria', 'set', 'disaster', 'maria', 'major', 'hurricane', 'season', 'response', 'shamefully', 'note', 'federal', 'government', 'time', 'people', 'grind', 'twice', 'do', 'weak', 'infrastructure', 'island', 'study', 'just', 'number', 'discrepancy', 'end', 'moral', 'failure', 'epic', 'like', 'somewhat', 'career', 'homeland', 'security', 'field', 't', 'quite', 'contain', 'trump', 'administration', 'wrong', 'answer', 'do', 'priority', 'get', 'right', 'great', 'confidence', 'career', 'work', 'emergency', 'management', 'political', 'decision', 'simply', 'ignore', 'brush', 'away', 'number', 'actually', 'negligence', 'think', 'go', 'administration', 't', 'blame', 'response', 'truth', 'absurd', 'outside', 'research', 'team', 'tell', 'government', 'know', 'unite', 't', 'respond', 'future', 't', 'answer', 'face', 'number', 'approach', 'knock', 'talk', 'lose', 'storm', 'desperate', 'aftermath', 'lack', 'food', 'medicine', 'water', 'worry', 'loss', 'life', 'great', 'news', 'conference', 'head', 'public', 'safety', 'department', 'say', 'government', 'do', 'reason', 'question', 'new', 'accord', 'new', 'york', 'time', 'say', 'estimate', 'new', 'journal', 'medicine', 'remain', 'imprecise', 'definitive', 'come', 'outrage', 'sadness', 'bad', 'fact', 'study', 'death', 'toll', 'result', 'treat', 'dignity', 'deserve', 'deadly', 'practical', 'reason', 'get', 'right', 'disaster', 'management', 'crisis', 'prevention', 'protection', 'response', 'recovery', 'resiliency', 'boom', 'crisis', 'event', 'protection', 'response', 'people', 'field', 'talk', 'leave', 'right', 'boom', 'focus', 'really', 'resiliency', 'foundation', 'resilient', 'good', 'handle', 'boom', 'build', 'resiliency', 'disaster', 'actually', 'prone', 'disaster', 'time', 'resiliency', 'mood', 'series', 'make', 'good', 'terror', 'flood', 'major', 'component', 'resilient', 'learn', 'seriously', 'similar', 'military', 'action', 'report', 'provide', 'honest', 'assessment', 'work', 't', 'work', 'entity', 'harm', 'disruption', 'incentive', 'good', 'time', 'resilient', 'boom', 'adapt', 'time', 'need', 'assume', 'boom', 'learn', 'go', 'wrong', 'resilient', 'able', 'teach', 'little', 'realism', 'people', 'die', 'disaster', 'give', 'nature', 'die', 'different', 'analysis', 'government', 'obligation', 'learn', 'protect', 'life', 'good', 'time', 'example', 'nearly', 'people', 'blizzard', 'new', 'do', 'die', 'snow', 'relate', 'accumulation', 'snow', 'transport', 'storm', 'come', 'fast', 'people', 'tell', 'eventually', 'overcome', 'carbon', 'monoxide', 'poison', 'today', 'common', 'response', 'blizzard', 'declare', 'drive', 'stay', 'study', 'disruption', 'health', 'care', 'elderly', 'lose', 'basic', 'utility', 'access', 'medical', 'result', 't', 'die', 'rain', 'storm', 'matter', 'luck', 'embrace', 'rigorous', 'learn', 'effort', 'save', 'time', 'boom', 'hard', 'build', 'resiliency', 'official', 'death', 'toll', 'low', 'great', 'tragedy', 'learn', 'dehydration', 'illness', 'food', 'learn', 'change', 'way', 'deliver', 'think', 'disaster', 'causation', 'deep', 'unite', 'apparently', 'decide', 'lose', 'count', 'hurricane', 'make', 'response', 'hurricane', 'season']","On Trump's watch, the single most deadly natural disaster in modern America","[('trump', 'NN'), ('watch', 'NN'), ('single', 'JJ'), ('deadly', 'RB'), ('natural', 'JJ'), ('disaster', 'NN'), ('modern', 'NN')]","[('dead', 'JJ'), ('new', 'JJ'), ('estimate', 'NN'), ('death', 'NN'), ('toll', 'NN'), ('year', 'NN'), ('hurricane', 'NN'), ('maria', 'NN'), ('accord', 'NN'), ('university', 'NN'), ('study', 'NN'), ('week', 'NN'), ('slight', 'VBD'), ('official', 'JJ'), ('number', 'NN'), ('unite', 'JJ'), ('base', 'JJ'), ('government', 'NN'), ('estimate', 'NN'), ('number', 'NN'), ('suspiciously', 'RB'), ('low', 'JJ'), ('island', 'NN'), ('inadequate', 'NN'), ('response', 'NN'), ('federal', 'JJ'), ('government', 'NN'), ('important', 'JJ'), ('note', 'NN'), ('study', 'NN'), ('figure', 'NN'), ('twice', 'RB'), ('death', 'NN'), ('toll', 'NN'), ('hurricane', 'NN'), ('w', 'VBD'), ('bush', 'JJ'), ('presidency', 'NN'), ('rest', 'NN'), ('trump', 'NN'), ('boastful', 'JJ'), ('claim', 'NN'), ('maria', 'NN'), ('president', 'NN'), ('competitive', 'JJ'), ('comparison', 'NN'), ('win', 'NN'), ('best', 'JJS'), ('single', 'JJ'), ('deadly', 'RB'), ('natural', 'JJ'), ('disaster', 'NN'), ('modern', 'JJ'), ('watch', 'NN'), ('madden', 'NN'), ('tragic', 'JJ'), ('mortality', 'NN'), ('account', 'NN'), ('help', 'VB'), ('good', 'JJ'), ('time', 'NN'), ('don', 'VB'), ('t', 'NN'), ('accurately', 'RB'), ('ass', 'VBD'), ('go', 'VB'), ('wrong', 'JJ'), ('response', 'NN'), ('maria', 'NN'), ('set', 'VBN'), ('disaster', 'NN'), ('maria', 'NN'), ('major', 'JJ'), ('hurricane', 'NN'), ('season', 'NN'), ('response', 'NN'), ('shamefully', 'RB'), ('note', 'JJ'), ('federal', 'JJ'), ('government', 'NN'), ('time', 'NN'), ('people', 'NNS'), ('grind', 'VB'), ('twice', 'RB'), ('do', 'VBP'), ('weak', 'JJ'), ('infrastructure', 'NN'), ('island', 'NN'), ('study', 'NN'), ('just', 'RB'), ('number', 'NN'), ('discrepancy', 'JJ'), ('end', 'JJ'), ('moral', 'JJ'), ('failure', 'NN'), ('epic', 'NN'), ('like', 'IN'), ('somewhat', 'RB'), ('career', 'JJ'), ('homeland', 'NN'), ('security', 'NN'), ('field', 'NN'), ('t', 'NN'), ('quite', 'RB'), ('contain', 'JJ'), ('trump', 'JJ'), ('administration', 'NN'), ('wrong', 'JJ'), ('answer', 'RB'), ('do', 'VBP'), ('priority', 'NN'), ('get', 'VB'), ('right', 'JJ'), ('great', 'JJ'), ('confidence', 'NN'), ('career', 'NN'), ('work', 'NN'), ('emergency', 'NN'), ('management', 'NN'), ('political', 'JJ'), ('decision', 'NN'), ('simply', 'RB'), ('ignore', 'VB'), ('brush', 'NN'), ('away', 'RB'), ('number', 'NN'), ('actually', 'RB'), ('negligence', 'RB'), ('think', 'VBP'), ('go', 'VB'), ('administration', 'NN'), ('t', 'RB'), ('blame', 'JJ'), ('response', 'NN'), ('truth', 'NN'), ('absurd', 'JJ'), ('outside', 'IN'), ('research', 'NN'), ('team', 'NN'), ('tell', 'VB'), ('government', 'NN'), ('know', 'NNP'), ('unite', 'RB'), ('t', 'VBZ'), ('respond', 'NN'), ('future', 'JJ'), ('t', 'NN'), ('answer', 'NN'), ('face', 'NN'), ('number', 'NN'), ('approach', 'NN'), ('knock', 'NN'), ('talk', 'NN'), ('lose', 'VB'), ('storm', 'NN'), ('desperate', 'JJ'), ('aftermath', 'NN'), ('lack', 'NN'), ('food', 'NN'), ('medicine', 'NN'), ('water', 'NN'), ('worry', 'VBP'), ('loss', 'NN'), ('life', 'NN'), ('great', 'JJ'), ('news', 'NN'), ('conference', 'NN'), ('head', 'VBP'), ('public', 'JJ'), ('safety', 'NN'), ('department', 'NN'), ('say', 'VB'), ('government', 'NN'), ('do', 'VBP'), ('reason', 'NN'), ('question', 'NN'), ('new', 'JJ'), ('accord', 'JJ'), ('new', 'JJ'), ('york', 'NN'), ('time', 'NN'), ('say', 'VBP'), ('estimate', 'JJ'), ('new', 'JJ'), ('journal', 'NN'), ('medicine', 'NN'), ('remain', 'VBP'), ('imprecise', 'JJ'), ('definitive', 'JJ'), ('come', 'VBN'), ('outrage', 'NN'), ('sadness', 'NN'), ('bad', 'JJ'), ('fact', 'NN'), ('study', 'VB'), ('death', 'NN'), ('toll', 'NN'), ('result', 'NN'), ('treat', 'NN'), ('dignity', 'NN'), ('deserve', 'VBP'), ('deadly', 'RB'), ('practical', 'JJ'), ('reason', 'NN'), ('get', 'VB'), ('right', 'JJ'), ('disaster', 'NN'), ('management', 'NN'), ('crisis', 'NN'), ('prevention', 'NN'), ('protection', 'NN'), ('response', 'NN'), ('recovery', 'NN'), ('resiliency', 'NN'), ('boom', 'NN'), ('crisis', 'NN'), ('event', 'NN'), ('protection', 'NN'), ('response', 'NN'), ('people', 'NNS'), ('field', 'NN'), ('talk', 'NN'), ('leave', 'VBP'), ('right', 'NN'), ('boom', 'NN'), ('focus', 'NN'), ('really', 'RB'), ('resiliency', 'JJ'), ('foundation', 'NN'), ('resilient', 'NN'), ('good', 'JJ'), ('handle', 'NN'), ('boom', 'NN'), ('build', 'NN'), ('resiliency', 'NN'), ('disaster', 'NN'), ('actually', 'RB'), ('prone', 'JJ'), ('disaster', 'NN'), ('time', 'NN'), ('resiliency', 'NN'), ('mood', 'NN'), ('series', 'NN'), ('make', 'VBP'), ('good', 'JJ'), ('terror', 'NN'), ('flood', 'NN'), ('major', 'JJ'), ('component', 'NN'), ('resilient', 'NN'), ('learn', 'NN'), ('seriously', 'RB'), ('similar', 'JJ'), ('military', 'JJ'), ('action', 'NN'), ('report', 'NN'), ('provide', 'VBP'), ('honest', 'JJS'), ('assessment', 'JJ'), ('work', 'NN'), ('t', 'NN'), ('work', 'NN'), ('entity', 'NN'), ('harm', 'JJ'), ('disruption', 'NN'), ('incentive', 'NN'), ('good', 'JJ'), ('time', 'NN'), ('resilient', 'NN'), ('boom', 'NN'), ('adapt', 'NN'), ('time', 'NN'), ('need', 'VBP'), ('assume', 'VB'), ('boom', 'NN'), ('learn', 'NN'), ('go', 'VBP'), ('wrong', 'JJ'), ('resilient', 'NN'), ('able', 'JJ'), ('teach', 'NN'), ('little', 'JJ'), ('realism', 'NN'), ('people', 'NNS'), ('die', 'VBP'), ('disaster', 'NN'), ('give', 'JJ'), ('nature', 'NN'), ('die', 'VB'), ('different', 'JJ'), ('analysis', 'NN'), ('government', 'NN'), ('obligation', 'NN'), ('learn', 'NN'), ('protect', 'JJ'), ('life', 'NN'), ('good', 'JJ'), ('time', 'NN'), ('example', 'NN'), ('nearly', 'RB'), ('people', 'NNS'), ('blizzard', 'VBP'), ('new', 'JJ'), ('do', 'VBP'), ('die', 'VB'), ('snow', 'VB'), ('relate', 'JJ'), ('accumulation', 'NN'), ('snow', 'VBD'), ('transport', 'RB'), ('storm', 'JJ'), ('come', 'VBN'), ('fast', 'JJ'), ('people', 'NNS'), ('tell', 'VBP'), ('eventually', 'RB'), ('overcome', 'JJ'), ('carbon', 'NN'), ('monoxide', 'NN'), ('poison', 'NN'), ('today', 'NN'), ('common', 'JJ'), ('response', 'NN'), ('blizzard', 'NN'), ('declare', 'NN'), ('drive', 'NN'), ('stay', 'NN'), ('study', 'JJ'), ('disruption', 'NN'), ('health', 'NN'), ('care', 'NN'), ('elderly', 'JJ'), ('lose', 'NN'), ('basic', 'JJ'), ('utility', 'NN'), ('access', 'NN'), ('medical', 'JJ'), ('result', 'NN'), ('t', 'NN'), ('die', 'NN'), ('rain', 'NN'), ('storm', 'NN'), ('matter', 'NN'), ('luck', 'VBD'), ('embrace', 'RB'), ('rigorous', 'JJ'), ('learn', 'NN'), ('effort', 'NN'), ('save', 'VBP'), ('time', 'NN'), ('boom', 'NN'), ('hard', 'JJ'), ('build', 'NN'), ('resiliency', 'NN'), ('official', 'JJ'), ('death', 'NN'), ('toll', 'NN'), ('low', 'JJ'), ('great', 'JJ'), ('tragedy', 'NN'), ('learn', 'NN'), ('dehydration', 'NN'), ('illness', 'NN'), ('food', 'NN'), ('learn', 'NN'), ('change', 'NN'), ('way', 'NN'), ('deliver', 'NN'), ('think', 'VBP'), ('disaster', 'NN'), ('causation', 'NN'), ('deep', 'JJ'), ('unite', 'NN'), ('apparently', 'RB'), ('decide', 'RB'), ('lose', 'JJ'), ('count', 'NN'), ('hurricane', 'NN'), ('make', 'VBP'), ('response', 'NN'), ('hurricane', 'NN'), ('season', 'NN')]",crisis,"{'deserve', 'w', 'worry', 'slight', 'grind', 'assume', 'head', 'luck', 't', 'help', 'study', 'ass', 'remain', 'ignore', 'die', 'snow', 'leave', 'blizzard', 'lose', 'do', 'don', 'go', 'provide', 'save'}","{'note', 'weak', 'different', 'great', 'discrepancy', 'assessment', 'career', 'little', 'common', 'new', 'public', 'deep', 'medical', 'resiliency', 'boastful', 'low', 'moral', 'absurd', 'bad', 'estimate', 'practical', 'blame', 'tragic', 'prone', 'protect', 'dead', 'base', 'rigorous', 'competitive', 'study', 'major', 'unite', 'elderly', 'federal', 'natural', 'bush', 'modern', 'desperate', 'harm', 'important', 'future', 'official', 'wrong', 'relate', 'fast', 'good', 'contain', 'right', 'political', 'lose', 'storm', 'definitive', 'basic', 'imprecise', 'hard', 'accord', 'overcome', 'trump', 'similar', 'end', 'military', 'single'}",0.8120650101857835
39,1060,United States,1.5456949088242955,Export,0.783528392700809,Import,0.1069717290322463,natural disaster,"['disaster', 'bring', 'barbecue']",2017-09-28,https://www.cnn.com/2017/09/28/us/cnn-hero-stan-hays-operation-bbq-relief/index.html,"['people', 'chance', 'enjoy', 'meal', 'family', 'grand', 'champion', 'passion', 'test', 'weekend', 'disaster', 'fee', 'people', 'need', 'nonprofit', 'operation', 'relief', 'prepare', 'million', 'unique', 'effort', 'massive', 'tornado', 'hit', 'home', 'wife', 'help', 'word', 'barbecue', 'head', 'portable', 'smoker', 'think', 'd', 'day', 'serve', 'maybe', 'say', 'need', 'keep', 'come', 'approximately', 'work', 'day', 'meet', 'need', 'experience', 'organize', 'type', 'large', 'volunteer', 'effort', 'head', 'home', 'cleaver', 'jeff', 'stith', 'come', 'realization', 'barbecue', 'community', 'uniquely', 'qualify', 'respond', 'like', 'quickly', 'say', 'leave', 'plan', 'create', 'nonprofit', 'group', 'unite', 'recently', 'northern', 'effort', 'group', 'distribute', 'food', 'prepare', 'disaster', 'way', 'barbecue', 'comfort', 'food', 'say', 'just', 'lose', 'house', 'god', 'forbid', 'hot', 'meal', 'forget', 'bad', 'stuff', 'life', 'worth', 'give', 'nutritious', 'give', 'little', 'bite', 'normalcy', 'speak', 'work', 'version', 'conversation', 'doe', 'organization', 'mobilize', 'disaster', 'disaster', 'different', 'response', 'goal', 'area', 'able', 'don', 't', 'lot', 'bureaucracy', 'small', 'group', 'decision', 'decision', 'mean', 't', 'go', 'respond', 'go', 'focus', 'get', 'know', 'help', 'assistance', 'need', 'post', 'social', 'medium', 'alert', 'logistics', 'find', 'location', 'equipment', 'rub', 'sauce', 'generally', 'run', 'day', 'site', 'core', 'group', 'organization', 'come', 'small', 'disaster', 'big', 'run', 'day', 'people', 'site', 'serve', 'safe', 'national', 'food', 'handle', 'certification', 'twice', 'daily', 'volunteer', 'cover', 'health', 'safety', 'work', 'hour', 'day', 'keep', 'go', 'just', 'stopgap', 'stay', 'area', 'grocery', 'open', 'busy', 'couple', 'recent', 'natural', 'oh', 'yes', 'total', 'day', 'provide', 'half', 'million', 'break', 'record', 'day', 'work', 'salvation', 'army', 'airdrop', 'like', 'air', 'work', 'way', 'hurricane', 'maria', 'bad', 'lot', 'logistical', 'lack', 'power', 'limit', 'lot', 'involve', 'recently', 'work', 'celebrity', 'chef', 'guy', 'serve', 'impact', 'northern', 'like', 'deployment', 'hard', 'explain', 'exhaustion', 'exhilaration', 'time', 'thing', 'people', 'come', 'multiple', 'travel', 'thousand', 'experience', 'love', 'people', 'just', 'want', 'help', 'see', 'people', 'work', 'know', 'impact', 'make', 't', 'help', 'bring', 'smile', 'face', 'maybe', 'tear', 'eye', 'end', 'day', 'difference', 'want', 'involve', 'check', 'operation', 'relief', 'help', 'donate', 'operation', 'relief', 'click']","When disaster strikes, they bring the barbecue","[('disaster', 'NN'), ('bring', 'NN'), ('barbecue', 'NN')]","[('people', 'NNS'), ('chance', 'NN'), ('enjoy', 'VBP'), ('meal', 'JJ'), ('family', 'NN'), ('grand', 'JJ'), ('champion', 'NN'), ('passion', 'NN'), ('test', 'NN'), ('weekend', 'NN'), ('disaster', 'NN'), ('fee', 'NN'), ('people', 'NNS'), ('need', 'VBP'), ('nonprofit', 'JJ'), ('operation', 'NN'), ('relief', 'NN'), ('prepare', 'NN'), ('million', 'CD'), ('unique', 'JJ'), ('effort', 'NN'), ('massive', 'JJ'), ('tornado', 'NN'), ('hit', 'VBD'), ('home', 'NN'), ('wife', 'NN'), ('help', 'NN'), ('word', 'NN'), ('barbecue', 'NN'), ('head', 'NN'), ('portable', 'JJ'), ('smoker', 'NN'), ('think', 'VBP'), ('d', 'JJ'), ('day', 'NN'), ('serve', 'VB'), ('maybe', 'RB'), ('say', 'VBP'), ('need', 'VBP'), ('keep', 'VB'), ('come', 'VB'), ('approximately', 'RB'), ('work', 'JJ'), ('day', 'NN'), ('meet', 'VB'), ('need', 'JJ'), ('experience', 'NN'), ('organize', 'VB'), ('type', 'JJ'), ('large', 'JJ'), ('volunteer', 'NN'), ('effort', 'NN'), ('head', 'NN'), ('home', 'NN'), ('cleaver', 'NN'), ('jeff', 'NN'), ('stith', 'VBD'), ('come', 'JJ'), ('realization', 'NN'), ('barbecue', 'NN'), ('community', 'NN'), ('uniquely', 'RB'), ('qualify', 'JJ'), ('respond', 'NN'), ('like', 'IN'), ('quickly', 'RB'), ('say', 'VB'), ('leave', 'VBP'), ('plan', 'NN'), ('create', 'VBP'), ('nonprofit', 'JJ'), ('group', 'NN'), ('unite', 'RBR'), ('recently', 'RB'), ('northern', 'JJ'), ('effort', 'NN'), ('group', 'NN'), ('distribute', 'VBD'), ('food', 'NN'), ('prepare', 'NN'), ('disaster', 'NN'), ('way', 'NN'), ('barbecue', 'NN'), ('comfort', 'NN'), ('food', 'NN'), ('say', 'VBP'), ('just', 'RB'), ('lose', 'VB'), ('house', 'NN'), ('god', 'NN'), ('forbid', 'NN'), ('hot', 'JJ'), ('meal', 'NN'), ('forget', 'VB'), ('bad', 'JJ'), ('stuff', 'NN'), ('life', 'NN'), ('worth', 'JJ'), ('give', 'VBP'), ('nutritious', 'JJ'), ('give', 'JJ'), ('little', 'JJ'), ('bite', 'JJ'), ('normalcy', 'NN'), ('speak', 'NN'), ('work', 'NN'), ('version', 'NN'), ('conversation', 'NN'), ('doe', 'NN'), ('organization', 'NN'), ('mobilize', 'VB'), ('disaster', 'NN'), ('disaster', 'NN'), ('different', 'JJ'), ('response', 'NN'), ('goal', 'NN'), ('area', 'NN'), ('able', 'JJ'), ('don', 'NN'), ('t', 'NN'), ('lot', 'NN'), ('bureaucracy', 'IN'), ('small', 'JJ'), ('group', 'NN'), ('decision', 'NN'), ('decision', 'NN'), ('mean', 'NN'), ('t', 'NN'), ('go', 'VB'), ('respond', 'NN'), ('go', 'VBP'), ('focus', 'RB'), ('get', 'VB'), ('know', 'JJ'), ('help', 'NN'), ('assistance', 'VB'), ('need', 'MD'), ('post', 'VB'), ('social', 'JJ'), ('medium', 'NN'), ('alert', 'JJ'), ('logistics', 'NNS'), ('find', 'VBP'), ('location', 'JJ'), ('equipment', 'NN'), ('rub', 'NN'), ('sauce', 'VBP'), ('generally', 'RB'), ('run', 'VBN'), ('day', 'NN'), ('site', 'NN'), ('core', 'NN'), ('group', 'NN'), ('organization', 'NN'), ('come', 'VBP'), ('small', 'JJ'), ('disaster', 'NN'), ('big', 'JJ'), ('run', 'NN'), ('day', 'NN'), ('people', 'NNS'), ('site', 'NN'), ('serve', 'VBP'), ('safe', 'JJ'), ('national', 'JJ'), ('food', 'NN'), ('handle', 'JJ'), ('certification', 'NN'), ('twice', 'RB'), ('daily', 'RB'), ('volunteer', 'VB'), ('cover', 'NN'), ('health', 'NN'), ('safety', 'NN'), ('work', 'NN'), ('hour', 'NN'), ('day', 'NN'), ('keep', 'VB'), ('go', 'VB'), ('just', 'RB'), ('stopgap', 'NN'), ('stay', 'JJ'), ('area', 'NN'), ('grocery', 'NN'), ('open', 'JJ'), ('busy', 'JJ'), ('couple', 'NN'), ('recent', 'JJ'), ('natural', 'JJ'), ('oh', 'UH'), ('yes', 'JJ'), ('total', 'JJ'), ('day', 'NN'), ('provide', 'IN'), ('half', 'PDT'), ('million', 'CD'), ('break', 'NN'), ('record', 'NN'), ('day', 'NN'), ('work', 'VB'), ('salvation', 'NN'), ('army', 'RB'), ('airdrop', 'NN'), ('like', 'IN'), ('air', 'NN'), ('work', 'NN'), ('way', 'NN'), ('hurricane', 'NN'), ('maria', 'NNS'), ('bad', 'JJ'), ('lot', 'NN'), ('logistical', 'JJ'), ('lack', 'NN'), ('power', 'NN'), ('limit', 'NN'), ('lot', 'NN'), ('involve', 'VBP'), ('recently', 'RB'), ('work', 'VBP'), ('celebrity', 'NN'), ('chef', 'NN'), ('guy', 'NN'), ('serve', 'VBP'), ('impact', 'JJ'), ('northern', 'JJ'), ('like', 'IN'), ('deployment', 'JJ'), ('hard', 'JJ'), ('explain', 'NN'), ('exhaustion', 'NN'), ('exhilaration', 'NN'), ('time', 'NN'), ('thing', 'NN'), ('people', 'NNS'), ('come', 'VBP'), ('multiple', 'JJ'), ('travel', 'NN'), ('thousand', 'CD'), ('experience', 'NN'), ('love', 'NN'), ('people', 'NNS'), ('just', 'RB'), ('want', 'VBP'), ('help', 'NN'), ('see', 'VB'), ('people', 'NNS'), ('work', 'VB'), ('know', 'JJ'), ('impact', 'NN'), ('make', 'VBP'), ('t', 'NN'), ('help', 'NN'), ('bring', 'VB'), ('smile', 'JJ'), ('face', 'NN'), ('maybe', 'RB'), ('tear', 'JJ'), ('eye', 'NN'), ('end', 'NN'), ('day', 'NN'), ('difference', 'NN'), ('want', 'VBP'), ('involve', 'NN'), ('check', 'NN'), ('operation', 'NN'), ('relief', 'NN'), ('help', 'NN'), ('donate', 'VB'), ('operation', 'NN'), ('relief', 'NN'), ('click', 'NN')]",disaster,"{'forget', 'mobilize', 'sauce', 'post', 'distribute', 'stith', 'work', 'enjoy', 'meet', 'donate', 'find', 'want', 'volunteer', 'hit', 'serve', 'leave', 'organize', 'run', 'keep', 'lose', 'involve', 'go', 'bring', 'create', 'assistance'}","{'different', 'large', 'big', 'tear', 'stay', 'little', 'northern', 'type', 'bad', 'portable', 'national', 'smile', 'open', 'logistical', 'work', 'safe', 'worth', 'recent', 'qualify', 'impact', 'meal', 'alert', 'unique', 'natural', 'massive', 'nonprofit', 'handle', 'multiple', 'bite', 'total', 'yes', 'social', 'd', 'hot', 'small', 'hard', 'location', 'grand', 'deployment', 'busy', 'nutritious'}",0.8120650101857835
